2022-10-11 22:24:22,792 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/model-best
2022-10-11 22:24:23,188 INFO    Thread-20 :9943 [upload_job.py:push():139] Uploaded file /var/folders/vx/s824ddgd1dd1mncs795lv8340000gp/T/tmp07yfcdw6wandb/zgo3f48u-wandb-metadata.json
2022-10-11 22:24:23,409 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-11 22:24:23,409 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: log_artifact
2022-10-11 22:24:23,466 INFO    Thread-19 :9943 [upload_job.py:push():139] Uploaded file /var/folders/vx/s824ddgd1dd1mncs795lv8340000gp/T/tmp07yfcdw6wandb/3in1l0i0-media/graph/graph_summary_bafc0b1af6e99409377a.graph.json
2022-10-11 22:24:23,899 INFO    Thread-18 :9943 [upload_job.py:push():139] Uploaded file /var/folders/vx/s824ddgd1dd1mncs795lv8340000gp/T/tmp07yfcdw6wandb/11pt6mbb-model-best.h5
2022-10-11 22:24:24,567 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:24,567 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:24,801 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:24,801 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/model-best.h5
2022-10-11 22:24:25,272 INFO    Thread-25 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/62/70847bba39c44996ace8dfe8e75f24
2022-10-11 22:24:25,286 INFO    Thread-22 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/4a/2fd508477df8a19ac7b4855af905e8
2022-10-11 22:24:25,688 INFO    Thread-23 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/96/4c8458303877f8deeba53c3ab5628d
2022-10-11 22:24:26,381 INFO    Thread-24 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/1d/a2cf867ea24415bdb8a7e93ae68ba0
2022-10-11 22:24:26,545 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-11 22:24:27,112 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: stop_status
2022-10-11 22:24:27,599 INFO    SenderThread:9943 [sender.py:send_request_log_artifact():1206] logged artifact model-eternal-silence-41 - {'id': 'QXJ0aWZhY3Q6MjIwNjAyNDAz', 'digest': '270b1bc352870a3fd5c5170f03c5ef7e', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMwNjMzMjM0', 'latestArtifact': None}, 'version': 'latest'}
2022-10-11 22:24:27,600 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:27,600 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:27,602 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:27,603 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:27,604 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:27,604 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:27,605 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:27,605 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: log_artifact
2022-10-11 22:24:27,723 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:27,723 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:27,809 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/wandb-summary.json
2022-10-11 22:24:28,814 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:28,825 INFO    Thread-27 :9943 [upload_job.py:push():94] Skipped uploading /Users/securims/.cache/wandb/artifacts/obj/md5/4a/2fd508477df8a19ac7b4855af905e8
2022-10-11 22:24:28,889 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:28,889 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:29,219 INFO    Thread-30 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/48/ed042454a7bc7946387fbdefe49238
2022-10-11 22:24:29,613 INFO    Thread-28 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/78/77a6acbba925fc259cf6e04d06db74
2022-10-11 22:24:30,024 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:30,025 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:30,277 INFO    Thread-29 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/10/cefe4e0e77b9b34102b1e814924019
2022-10-11 22:24:31,822 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/media/graph/graph_summary_bafc0b1af6e99409377a.graph.json
2022-10-11 22:24:31,822 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/media/graph
